image_path,n_regions,n_notes,notes_kept_preview,reason
package_ab/150205583-1_1_1/150205583-1_1_1.png,17,16,note.beamedRight2-S2 note.beamedLeft2-L3 note.beamedRight2-S3 note.beamedBoth2-L3 note.beamedBoth2-S2,count_mismatch
package_ab/230001719-1_1_1/230001719-1_1_1.png,6,7,note.whole-L4 note.half-S3 note.half-L4 note.whole-L4 note.whole-L2,count_mismatch
package_ab/211005050-1_1_1/211005050-1_1_1.png,14,15,note.beamedRight3-S-1 note.beamedBoth3-L0 note.beamedLeft3-S0 note.half-L1 note.quarter-L2,count_mismatch
package_ab/225001371-1_1_1/225001371-1_1_1.png,9,10,note.half-S4 note.whole-S4 note.half-S4 note.half-L4 note.half-S4,count_mismatch
package_ab/211006978-1_4_2/211006978-1_4_2.png,14,15,note.half-L2 note.quarter-L2 note.quarter-S2 note.quarter-L3 note.quarter-S3,count_mismatch
package_aa/000112724-1_1_1/000112724-1_1_1.png,13,14,note.quarter-S2 note.quarter-S2 note.quarter-L2 note.quarter-S1 note.half-L1,count_mismatch
package_ab/201010258-1_1_1/201010258-1_1_1.png,7,8,note.quarter-S0 note.half-L2 note.quarter-L2 note.half-S0 note.quarter-S3,count_mismatch
package_ab/190005746-1_1_1/190005746-1_1_1.png,10,11,note.half-L2 note.half-L2 note.half-L2 note.whole-L4 note.half-L4,count_mismatch
package_ab/190002815-1_1_1/190002815-1_1_1.png,5,6,note.half-L5 note.half-S0 note.quarter-L6 note.quarter-L5 note.quarter-L4,count_mismatch
package_ab/190002141-1_1_1/190002141-1_1_1.png,29,30,note.half-S0 note.half-S1 note.half-S2 note.half-L4 note.half-L5,count_mismatch
package_ab/212002918-1_6_1/212002918-1_6_1.png,14,15,note.quarter-L4 note.quarter-S5 note.beamedRight1-L3 note.beamedLeft1-S3 note.half-L4,count_mismatch
package_ab/230001928-1_7_1/230001928-1_7_1.png,3,5,note.half-L5 note.quarter-S3 note.quarter-L4 note.quarter-S4 note.half-L5,count_mismatch
package_ab/230003651-1_21_1/230003651-1_21_1.png,7,8,note.quarter-S4 note.half-S4 note.half-S4 note.half-L6 note.quarter-S3,count_mismatch
package_ab/230002242-1_3_1/230002242-1_3_1.png,9,10,note.half-S0 note.half-S1 note.quarter-S2 note.beamedRight1-L3 note.beamedLeft1-S3,count_mismatch
package_aa/000116031-1_1_1/000116031-1_1_1.png,8,10,note.half-L3 note.whole-L3 note.half-S4 note.half-L3 note.half-S2,count_mismatch
package_ab/211006735-1_1_1/211006735-1_1_1.png,13,15,note.half-L4 note.half-L2 note.quarter-L1 note.quarter-L4 note.half-L2,count_mismatch
package_aa/000105062-10_1_1/000105062-10_1_1.png,15,16,note.whole-S5 note.half-S3 note.half-L5 note.half-L5 note.whole-S4,count_mismatch
package_ab/225000505-1_1_1/225000505-1_1_1.png,11,12,note.quarter-L6 note.beamedRight1-L6 note.beamedLeft1-S5 note.quarter-L6 note.half-L7,count_mismatch
package_aa/000123297-1_1_1/000123297-1_1_1.png,8,11,note.half-S-2 note.beamedRight1-L-1 note.beamedBoth2-S-2 note.beamedLeft2-L-1 note.half-S-1,count_mismatch
package_aa/000135904-1_5_1/000135904-1_5_1.png,17,21,note.quarter-S4 note.sixteenth-S4 note.sixteenth-S4 note.quarter-S4 note.eighth-S4,count_mismatch
package_ab/211003392-1_1_1/211003392-1_1_1.png,0,2,note.whole-S4 note.whole-S4,count_mismatch
package_aa/000118477-1_1_1/000118477-1_1_1.png,9,10,note.whole-S4 note.whole-L5 note.whole-S5 note.half-L5 note.half-L3,count_mismatch
package_ab/190006499-1_1_1/190006499-1_1_1.png,13,14,note.quarter-L1 note.quarter-S1 note.half-L2 note.quarter-L0 note.quarter-S0,count_mismatch
package_ab/220017281-1_1_2/220017281-1_1_2.png,14,15,note.half-L1 note.half-S1 note.half-L2 note.quarter-L3 note.quarter-S2,count_mismatch
package_ab/220010113-1_2_1/220010113-1_2_1.png,11,12,note.whole-S5 note.whole-S4 note.whole-L5 note.half-S4 note.half-L4,count_mismatch
package_ab/150200831-1_1_1/150200831-1_1_1.png,12,13,note.half-L2 note.half-S2 note.half-S1 note.half-L1 note.half-S0,count_mismatch
package_ab/220016987-1_1_1/220016987-1_1_1.png,10,11,note.quarter-L2 note.quarter-L2 note.quarter-S1 note.quarter-S1 note.half-L1,count_mismatch
package_ab/190000282-1_1_1/190000282-1_1_1.png,16,17,note.quarter-S3 note.quarter-L4 note.quarter-S4 note.quarter-L5 note.eighth-S4,count_mismatch
package_aa/000110880-1_1_1/000110880-1_1_1.png,17,16,note.beamedRight2-L7 note.beamedLeft2-L6 note.sixteenth-S5 note.sixteenth-L5 note.beamedRight2-L7,count_mismatch
package_ab/220034287-1_5_1/220034287-1_5_1.png,7,10,note.quarter-S4 note.eighth-S4 note.quarter-L3 note.quarter-L3 note.eighth-L4,count_mismatch
package_aa/000117462-1_1_1/000117462-1_1_1.png,17,18,note.half-S0 note.beamedRight1-S1 note.beamedLeft1-S2 note.half-L-1 note.beamedRight1-S-1,count_mismatch
package_aa/100028697-1_1_1/100028697-1_1_1.png,7,11,note.half-L0 note.half-S0 note.quarter-S0 note.quarter-S0 note.half-S0,count_mismatch
package_ab/211002684-1_1_1/211002684-1_1_1.png,10,11,note.half-L4 note.half-L4 note.half-L4 note.whole-S3 note.half-S3,count_mismatch
package_ab/230003001-1_2_1/230003001-1_2_1.png,15,16,note.quarter-L3 note.half-S4 note.half-L1 note.beamedRight1-L2 note.beamedBoth2-L1,count_mismatch
package_aa/000051803-1_1_1/000051803-1_1_1.png,13,15,note.half-S4 note.quarter-L4 note.quarter-S3 note.quarter-L4 note.quarter-L3,count_mismatch
package_ab/225000215-1_1_1/225000215-1_1_1.png,10,11,note.quarter-S2 note.quarter-S3 note.quarter-L2 note.quarter-S2 note.quarter-S3,count_mismatch
package_aa/100016855-1_1_1/100016855-1_1_1.png,10,11,note.half-S2 note.half-S2 note.half-L2 note.half-L1 note.half-S0,count_mismatch
package_aa/000125088-15_1_1/000125088-15_1_1.png,11,12,note.half-L1 note.half-S4 note.half-S1 note.half-L5 note.half-L2,count_mismatch
package_ab/220034498-1_6_1/220034498-1_6_1.png,15,16,note.whole-S5 note.whole-L5 note.whole-L5 note.whole-L4 note.whole-L4,count_mismatch
package_aa/110000216-1_1_1/110000216-1_1_1.png,13,16,note.eighth-S4 note.eighth-L4 note.eighth-S3 note.eighth-L3 note.eighth-S3,count_mismatch
package_aa/000100425-1_1_1/000100425-1_1_1.png,7,9,note.whole-L1 note.half-S0 note.half-L1 note.half-L0 note.half-S0,count_mismatch
package_aa/000132578-1_1_1/000132578-1_1_1.png,13,17,note.half-L2 note.quarter-S1 note.quarter-L1 note.half-S0 note.quarter-L1,count_mismatch
package_ab/230000106-1_7_1/230000106-1_7_1.png,7,8,note.half-L1 note.half-S2 note.half-L2 note.quarter-S1 note.quarter-L1,count_mismatch
package_ab/211006930-1_4_1/211006930-1_4_1.png,6,7,note.whole-L4 note.whole-S4 note.whole-S4 note.whole-S5 note.whole-S4,count_mismatch
package_aa/000136759-1_1_1/000136759-1_1_1.png,22,24,note.half-S0 note.beamedRight1-S0 note.beamedLeft1-S2 note.beamedRight1-L4 note.beamedBoth2-S3,count_mismatch
package_ab/201004332-1_2_1/201004332-1_2_1.png,24,25,note.half-L0 note.sixteenth-L0 note.beamedRight2-S3 note.beamedBoth2-L3 note.beamedLeft2-S2,count_mismatch
package_ab/211010584-1_3_1/211010584-1_3_1.png,11,12,note.whole-S4 note.half-S4 note.half-L4 note.half-S3 note.half-S2,count_mismatch
package_ab/201008970-1_1_1/201008970-1_1_1.png,20,21,note.half-S0 note.beamedRight1-S0 note.beamedBoth1-L0 note.beamedBoth1-L1 note.beamedLeft1-L2,count_mismatch
package_ab/220030268-1_1_2/220030268-1_1_2.png,8,9,note.half-L5 note.half-L5 note.half-S3 note.half-L5 note.half-L3,count_mismatch
package_aa/000122391-1_1_1/000122391-1_1_1.png,21,20,note.quarter-S4 note.quarter-L4 note.beamedRight1-S3 note.beamedLeft1-L4 note.beamedRight1-L3,count_mismatch
package_ab/220017725-1_1_1/220017725-1_1_1.png,14,15,note.half-S0 note.quarter-S1 note.quarter-S2 note.half-L4 note.quarter-S4,count_mismatch
package_aa/000126803-1_1_1/000126803-1_1_1.png,14,13,note.half-S2 note.quarter-S2 note.quarter-S3 note.quarter-L3 note.quarter-S2,count_mismatch
package_ab/230006382-1_1_1/230006382-1_1_1.png,12,13,note.eighth-L5 note.quarter-L4 note.eighth-S4 note.quarter-S3 note.eighth-L4,count_mismatch
package_ab/225001914-1_1_1/225001914-1_1_1.png,9,10,note.half-S2 note.quarter-S3 note.beamedRight1-L3 note.beamedLeft1-S2 note.half-L2,count_mismatch
package_aa/000103987-1_1_1/000103987-1_1_1.png,9,11,note.whole-L2 note.whole-L3 note.whole-S2 note.whole-L3 note.half-L3,count_mismatch
package_aa/000102813-1_1_1/000102813-1_1_1.png,11,12,note.half-S0 note.quarter-S0 note.half-S2 note.quarter-S2 note.half-L2,count_mismatch
package_aa/000109567-1_2_1/000109567-1_2_1.png,17,16,note.whole-L-1 note.half-L-1 note.beamedRight1-L-1 note.beamedBoth1-S-1 note.beamedBoth1-L0,count_mismatch
package_ab/220014408-1_2_1/220014408-1_2_1.png,13,15,note.half-L7 note.half-S6 note.half-L7 note.quarter-L0 note.beamedRight1-S0,count_mismatch
package_ab/211006773-1_2_1/211006773-1_2_1.png,11,13,note.half-L4 note.quarter-S3 note.quarter-L4 note.quarter-S3 note.quarter-L3,count_mismatch
package_aa/000118654-1_1_1/000118654-1_1_1.png,12,13,note.quarter-S2 note.half-S1 note.half-L3 note.quarter-S2 note.quarter-S1,count_mismatch
package_aa/100198389-1_1_1/100198389-1_1_1.png,10,14,note.half-S0 note.quarter-S0 note.quarter-S0 note.eighth-S0 note.eighth-S0,count_mismatch
package_ab/211002352-1_1_1/211002352-1_1_1.png,13,14,note.half-S3 note.beamedRight1-S4 note.beamedBoth1-L4 note.beamedBoth1-S4 note.beamedLeft1-L5,count_mismatch
package_aa/000125968-1_1_1/000125968-1_1_1.png,15,16,note.quarter-L3 note.quarter-L3 note.quarter-L3 note.quarter-L3 note.quarter-L3,count_mismatch
package_ab/220020088-1_1_1/220020088-1_1_1.png,8,9,note.half-S0 note.half-S1 note.half-S2 note.half-S2 note.half-S2,count_mismatch
package_aa/100500614-1_4_3/100500614-1_4_3.png,9,11,note.whole-S3 note.half-S3 note.half-L3 note.half-S2 note.half-L2,count_mismatch
package_aa/110001316-1_13_1/110001316-1_13_1.png,9,12,note.whole-L3 note.whole-S4 note.half-S4 note.whole-S4 note.half-L4,count_mismatch
package_aa/000111328-7_1_1/000111328-7_1_1.png,8,9,note.whole-S3 note.whole-S1 note.whole-S3 note.half-L3 note.half-S2,count_mismatch
package_ab/220031408-1_1_1/220031408-1_1_1.png,8,9,note.whole-S2 note.whole-S1 note.whole-L2 note.whole-S2 note.whole-L3,count_mismatch
package_ab/230001938-1_3_1/230001938-1_3_1.png,7,9,note.half-S0 note.half-S2 note.half-S1 note.half-S0 note.half-L4,count_mismatch
package_ab/225001133-1_1_1/225001133-1_1_1.png,7,9,note.whole-S4 note.half-L4 note.half-S3 note.quarter-L4 note.quarter-S3,count_mismatch
package_ab/150205512-1_1_1/150205512-1_1_1.png,8,11,note.quarter-L0 note.half-L2 note.quarter-L2 note.half-S-1 note.quarter-S-1,count_mismatch
package_ab/230005233-1_1_1/230005233-1_1_1.png,14,15,note.quarter-L2 note.quarter-S2 note.quarter-L3 note.quarter-S2 note.quarter-L2,count_mismatch
package_ab/230002937-1_6_1/230002937-1_6_1.png,14,15,note.half-L3 note.half-L2 note.half-S3 note.half-L3 note.half-S3,count_mismatch
package_aa/000102931-1_1_1/000102931-1_1_1.png,13,14,note.beamedRight1-S3 note.beamedLeft1-L4 note.quarter-S4 note.quarter-S3 note.quarter-S4,count_mismatch
package_ab/211006255-1_1_1/211006255-1_1_1.png,9,13,note.whole-S3 note.whole-S4 note.half-L4 note.whole-L4 note.half-L4,count_mismatch
package_aa/000112996-1_2_1/000112996-1_2_1.png,14,13,note.quarter-L5 note.quarter-S2 note.eighth-S2 note.eighth-S2 note.quarter-L3,count_mismatch
package_ab/150202689-1_1_1/150202689-1_1_1.png,18,19,note.half-L5 note.quarter-S4 note.half-S5 note.quarter-L5 note.eighth-L6,count_mismatch
package_ab/220032243-1_1_1/220032243-1_1_1.png,12,14,note.whole-L5 note.whole-L5 note.whole-S5 note.half-L5 note.whole-S5,count_mismatch
package_aa/000117185-1_1_1/000117185-1_1_1.png,18,17,note.quarter-L4 note.quarter-S3 note.quarter-L3 note.eighth-S2 note.eighth-S3,count_mismatch
package_aa/100500958-1_1_2/100500958-1_1_2.png,10,12,note.half-L5 note.half-L6 note.half-S4 note.half-L5 note.half-S4,count_mismatch
package_aa/000101823-1_1_1/000101823-1_1_1.png,13,14,note.whole-L4 note.half-L4 note.half-S3 note.half-L4 note.quarter-L3,count_mismatch
package_aa/100500901-1_5_3/100500901-1_5_3.png,5,6,note.half-S3 note.half-S3 note.whole-S3 note.half-L0 note.half-S3,count_mismatch
package_ab/210097270-1_4_1/210097270-1_4_1.png,13,14,note.half-L1 note.half-L1 note.whole-L1 note.quarter-L3 note.eighth-L2,count_mismatch
package_aa/000118140-1_1_1/000118140-1_1_1.png,12,11,note.quarter-S4 note.quarter-S4 note.quarter-S3 note.half-L4 note.quarter-L4,count_mismatch
package_ab/211002952-1_1_1/211002952-1_1_1.png,11,12,note.whole-L3 note.whole-S3 note.half-L3 note.whole-S4 note.half-L4,count_mismatch
package_ab/190005909-1_1_1/190005909-1_1_1.png,14,15,note.quarter-L1 note.quarter-S-1 note.quarter-L0 note.quarter-S-2 note.beamedRight1-L-1,count_mismatch
package_ab/220014089-1_2_1/220014089-1_2_1.png,13,15,note.half-L7 note.half-S6 note.half-L7 note.quarter-L0 note.beamedRight1-S0,count_mismatch
package_ab/211004697-1_1_1/211004697-1_1_1.png,7,8,note.half-S3 note.quarter-S1 note.quarter-L2 note.quarter-S2 note.quarter-L2,count_mismatch
package_ab/211006302-1_1_1/211006302-1_1_1.png,7,8,note.whole-L3 note.whole-S4 note.whole-L4 note.whole-S4 note.whole-L4,count_mismatch
package_ab/150202107-1_1_1/150202107-1_1_1.png,14,15,note.whole-S1 note.whole-L3 note.half-L2 note.whole-S4 note.half-L4,count_mismatch
package_aa/000100153-1_1_1/000100153-1_1_1.png,16,15,note.quarter-S2 note.beamedRight2-S4 note.beamedBoth2-L5 note.beamedLeft2-S5 note.quarter-L6,count_mismatch
package_ab/190026979-1_1_1/190026979-1_1_1.png,11,15,note.half-L5 note.half-S4 note.whole-S2 note.whole-S2 note.half-L5,count_mismatch
package_ab/110003514-1_1_1/110003514-1_1_1.png,13,14,note.beamedRight1-L5 note.beamedLeft2-L5 note.beamedRight1-S5 note.beamedLeft2-S5 note.beamedRight1-L6,count_mismatch
package_aa/000125088-13_1_1/000125088-13_1_1.png,11,12,note.half-L1 note.half-S3 note.half-S1 note.half-L4 note.half-L2,count_mismatch
package_ab/230001938-1_1_1/230001938-1_1_1.png,7,8,note.half-S0 note.half-S1 note.half-S2 note.half-L4 note.half-L4,count_mismatch
package_ab/150204557-1_1_1/150204557-1_1_1.png,11,12,note.half-L3 note.quarter-L3 note.quarter-L3 note.half-L3 note.half-L2,count_mismatch
package_aa/000116889-1_1_1/000116889-1_1_1.png,13,14,note.whole-S3 note.whole-S3 note.whole-S3 note.whole-L4 note.half-L4,count_mismatch
package_aa/000108936-1_3_1/000108936-1_3_1.png,25,24,note.beamedRight1-S3 note.beamedLeft1-L4 note.quarter-S4 note.quarter-S4 note.quarter-S4,count_mismatch
package_ab/150203014-1_1_1/150203014-1_1_1.png,12,13,note.whole-L3 note.half-L1 note.half-S2 note.half-L2 note.half-L1,count_mismatch
package_ab/211010723-1_1_2/211010723-1_1_2.png,14,15,note.half-L1 note.quarter-L2 note.quarter-S2 note.half-L3 note.half-S3,count_mismatch
package_ab/220020014-1_2_1/220020014-1_2_1.png,12,13,note.quarter-S1 note.half-S1 note.quarter-S0 note.quarter-L3 note.quarter-S2,count_mismatch
package_ab/210000110-1_5_1/210000110-1_5_1.png,11,12,note.half-L4 note.quarter-S4 note.half-L4 note.half-L4 note.quarter-L4,count_mismatch
package_ab/190002207-1_1_1/190002207-1_1_1.png,19,20,note.half-L7 note.quarter-L7 note.eighth-S5 note.eighth-S6 note.eighth-S5,count_mismatch
package_aa/000120556-1_1_1/000120556-1_1_1.png,8,7,note.quarter-L6 note.quarter-L6 note.quarter-S5 note.quarter-S4 note.quarter-S4,count_mismatch
package_aa/100501095-1_1_2/100501095-1_1_2.png,10,12,note.half-L1 note.whole-S2 note.half-L1 note.whole-L1 note.half-L1,count_mismatch
package_ab/211001881-1_3_1/211001881-1_3_1.png,27,28,note.sixteenth-S0 note.half-S0 note.sixteenth-S2 note.half-S2 note.beamedRight2-S2,count_mismatch
package_aa/100028705-1_1_1/100028705-1_1_1.png,10,13,note.half-S1 note.half-S0 note.half-L2 note.quarter-S1 note.quarter-S1,count_mismatch
package_ab/190005353-1_1_1/190005353-1_1_1.png,6,8,note.whole-S2 note.whole-S2 note.whole-L2 note.whole-S4 note.whole-L3,count_mismatch
package_aa/000111848-1_1_1/000111848-1_1_1.png,9,10,note.quarter-L5 note.quarter-L6 note.quarter-L5 note.half-L7 note.half-S3,count_mismatch
package_aa/000141378-1_1_1/000141378-1_1_1.png,6,7,note.whole-S0 note.half-S1 note.half-L1 note.half-S0 note.whole-L4,count_mismatch
package_aa/000118038-1_1_1/000118038-1_1_1.png,13,14,note.beamedRight1-S4 note.beamedBoth1-L4 note.beamedBoth1-S4 note.beamedLeft1-L5 note.quarter-S5,count_mismatch
package_aa/000121799-1_1_1/000121799-1_1_1.png,19,20,note.half-S3 note.half-L2 note.half-S4 note.half-S3 note.beamedRight1-S5,count_mismatch
package_ab/201007610-1_1_1/201007610-1_1_1.png,13,17,note.half-S0 note.quarter-S0 note.half-L0 note.quarter-S-1 note.quarter-S-1,count_mismatch
package_ab/220014942-1_1_1/220014942-1_1_1.png,16,17,note.half-L2 note.quarter-L2 note.quarter-L2 note.quarter-S1 note.beamedRight1-L2,count_mismatch
package_ab/190013285-1_1_1/190013285-1_1_1.png,7,8,note.whole-S4 note.half-S2 note.half-L6 note.half-S5 note.half-S4,count_mismatch
package_aa/100501039-1_1_2/100501039-1_1_2.png,10,12,note.whole-L4 note.half-S4 note.half-S4 note.half-S4 note.whole-S4,count_mismatch
package_aa/000139188-1_1_1/000139188-1_1_1.png,36,20,note.beamedRight2-S1 note.beamedBoth2-L2 note.beamedLeft2-S1 note.beamedRight2-S1 note.beamedLeft2-S1,count_mismatch
package_ab/230003809-1_4_1/230003809-1_4_1.png,9,13,note.half-L2 note.half-L2 note.half-L2 note.half-L2 note.quarter-L2,count_mismatch
package_aa/000120888-1_1_1/000120888-1_1_1.png,15,14,note.quarter-L3 note.quarter-L3 note.quarter-L5 note.quarter-L5 note.quarter-S4,count_mismatch
package_ab/110003440-1_1_1/110003440-1_1_1.png,3,4,note.quarter-S5 note.quarter-S5 note.half-L6 note.quarter-S5,count_mismatch
package_ab/211002774-1_1_1/211002774-1_1_1.png,11,12,note.half-S4 note.quarter-S4 note.quarter-S4 note.half-S4 note.half-S4,count_mismatch
package_ab/201001326-1_1_1/201001326-1_1_1.png,9,10,note.half-L3 note.half-S4 note.half-S1 note.half-S3 note.half-L3,count_mismatch
package_aa/100500947-1_1_2/100500947-1_1_2.png,9,12,note.whole-S2 note.half-S2 note.half-L2 note.half-S1 note.half-S1,count_mismatch
package_aa/000122621-1_1_1/000122621-1_1_1.png,31,32,note.beamedRight2-S0 note.beamedBoth2-S1 note.beamedLeft2-S2 note.beamedRight2-L4 note.beamedBoth2-S2,count_mismatch
package_ab/230000145-1_8_1/230000145-1_8_1.png,4,5,note.half-L4 note.half-L4 note.half-L4 note.half-L4 note.half-S0,count_mismatch
package_ab/220030240-1_1_1/220030240-1_1_1.png,6,9,note.half-S4 note.whole-S4 note.whole-S4 note.whole-L3 note.half-S3,count_mismatch
package_aa/000117263-1_1_1/000117263-1_1_1.png,18,19,note.beamedRight3-L1 note.beamedBoth3-S1 note.beamedBoth3-L2 note.beamedBoth3-S2 note.beamedBoth3-L3,count_mismatch
package_ab/201001364-1_1_1/201001364-1_1_1.png,7,14,note.half-S-1 note.half-L0 note.half-S-1 note.half-L1 note.half-L1,count_mismatch
package_ab/230003823-1_1_1/230003823-1_1_1.png,13,14,note.quarter-S4 note.quarter-S4 note.beamedRight1-L5 note.beamedLeft1-S4 note.beamedRight1-L4,count_mismatch
package_aa/000109567-1_1_1/000109567-1_1_1.png,16,15,note.quarter-S0 note.quarter-S0 note.quarter-S0 note.quarter-S0 note.half-S0,count_mismatch
package_aa/000103538-1_1_1/000103538-1_1_1.png,8,10,note.half-L2 note.half-L3 note.half-S4 note.whole-L4 note.half-S3,count_mismatch
package_aa/100501034-1_1_3/100501034-1_1_3.png,13,14,note.half-L4 note.half-L3 note.whole-L3 note.half-L3 note.half-L3,count_mismatch
package_ab/200021789-1_1_1/200021789-1_1_1.png,18,11,note.sixteenth-L5 note.beamedRight1-L5 note.beamedBoth3-S3 note.beamedLeft3-L3 note.beamedRight1-S2,count_mismatch
package_ab/220032509-1_1_2/220032509-1_1_2.png,11,12,note.half-S2 note.half-L4 note.half-S4 note.whole-S2 note.half-S2,count_mismatch
package_ab/211005819-1_1_2/211005819-1_1_2.png,7,8,note.whole-S4 note.whole-L3 note.half-L4 note.half-L2 note.whole-S5,count_mismatch
package_ab/220034540-1_2_1/220034540-1_2_1.png,8,10,note.half-L1 note.half-L1 note.whole-L3 note.half-L3 note.half-L3,count_mismatch
package_aa/000120122-1_1_1/000120122-1_1_1.png,20,19,note.beamedRight1-L1 note.beamedBoth1-S1 note.beamedBoth1-L2 note.beamedLeft1-S1 note.quarter-L1,count_mismatch
package_aa/100501009-1_3_3/100501009-1_3_3.png,14,15,note.whole-S4 note.half-L4 note.half-S3 note.half-L3 note.half-L3,count_mismatch
package_aa/000110939-15_1_1/000110939-15_1_1.png,11,12,note.quarter-L3 note.quarter-S4 note.quarter-L4 note.quarter-S4 note.quarter-L2,count_mismatch
package_ab/211005812-1_1_2/211005812-1_1_2.png,15,16,note.half-S4 note.quarter-L3 note.quarter-S3 note.half-L2 note.quarter-S3,count_mismatch
package_aa/000118815-1_1_1/000118815-1_1_1.png,9,10,note.whole-L3 note.half-S3 note.quarter-S4 note.quarter-L4 note.half-L5,count_mismatch
package_ab/220017032-1_1_1/220017032-1_1_1.png,11,12,note.half-S0 note.half-S1 note.half-S2 note.half-L4 note.half-L4,count_mismatch
package_aa/000115186-1_1_1/000115186-1_1_1.png,6,7,note.whole-S2 note.half-S2 note.half-L2 note.half-S2 note.half-S0,count_mismatch
package_aa/000107648-1_1_1/000107648-1_1_1.png,17,18,note.eighth-S0 note.half-S0 note.quarter-S0 note.quarter-S0 note.beamedRight2-L1,count_mismatch
package_ab/220016611-1_1_1/220016611-1_1_1.png,13,14,note.quarter-S1 note.quarter-L2 note.quarter-S1 note.half-S2 note.half-S1,count_mismatch
package_ab/211006699-1_1_1/211006699-1_1_1.png,10,13,note.whole-S2 note.half-S2 note.half-L2 note.whole-S2 note.half-L1,count_mismatch
package_ab/210021800-1_1_1/210021800-1_1_1.png,17,18,note.half-L1 note.eighth-S4 note.eighth-L3 note.eighth-S5 note.eighth-S4,count_mismatch
package_ab/220032424-1_2_1/220032424-1_2_1.png,13,14,note.half-L3 note.half-L2 note.quarter-L3 note.quarter-S3 note.quarter-L4,count_mismatch
package_ab/220015932-1_1_1/220015932-1_1_1.png,13,14,note.half-S3 note.quarter-S3 note.half-L3 note.quarter-L3 note.beamedRight1-S2,count_mismatch
package_aa/000108784-1_1_2/000108784-1_1_2.png,12,13,note.half-S0 note.half-S1 note.quarter-S2 note.quarter-S2 note.quarter-S2,count_mismatch
package_ab/210000099-1_4_1/210000099-1_4_1.png,17,18,note.half-S5 note.quarter-S3 note.quarter-L4 note.quarter-S4 note.quarter-L5,count_mismatch
package_ab/220014857-1_1_1/220014857-1_1_1.png,14,15,note.half-L5 note.half-S4 note.half-L4 note.half-S4 note.half-L4,count_mismatch
package_ab/220031034-1_1_1/220031034-1_1_1.png,7,8,note.whole-S2 note.whole-S3 note.whole-S3 note.whole-S3 note.whole-L3,count_mismatch
package_aa/000107491-1_1_1/000107491-1_1_1.png,17,18,note.quarter-L0 note.beamedRight2-L0 note.beamedBoth2-L0 note.beamedBoth2-L0 note.beamedLeft2-L0,count_mismatch
package_ab/211002632-1_1_1/211002632-1_1_1.png,7,8,note.half-S4 note.quarter-L3 note.quarter-L3 note.half-L1 note.quarter-S2,count_mismatch
package_aa/000139978-1_1_1/000139978-1_1_1.png,7,8,note.whole-S1 note.whole-L6 note.whole-S5 note.whole-L1 note.whole-L0,count_mismatch
package_ab/150202918-1_1_1/150202918-1_1_1.png,7,9,note.half-S0 note.sixteenth-L-1 note.sixteenth-S-1 note.sixteenth-L0 note.half-S0,count_mismatch
package_aa/000111224-1_1_1/000111224-1_1_1.png,20,21,note.half-S0 note.half-L1 note.half-S1 note.quarter-L2 note.beamedRight1-S2,count_mismatch
package_ab/212003446-1_4_1/212003446-1_4_1.png,5,6,note.whole-L3 note.half-L4 note.half-S4 note.whole-L5 note.whole-S5,count_mismatch
package_aa/000106484-1_1_1/000106484-1_1_1.png,17,18,note.beamedRight2-S5 note.beamedBoth2-L5 note.beamedLeft2-S4 note.beamedRight2-L5 note.beamedBoth2-S4,count_mismatch
package_ab/190027188-1_1_1/190027188-1_1_1.png,11,12,note.half-L1 note.quarter-L2 note.quarter-L3 note.beamedRight2-S4 note.beamedBoth2-L4,count_mismatch
package_ab/211004993-1_5_1/211004993-1_5_1.png,8,9,note.quarter-S4 note.quarter-S4 note.quarter-S4 note.quarter-S4 note.quarter-L4,count_mismatch
package_aa/000106866-1_1_1/000106866-1_1_1.png,13,14,note.half-L1 note.half-S1 note.half-L2 note.half-S2 note.quarter-S2,count_mismatch
package_ab/211005798-1_1_2/211005798-1_1_2.png,5,8,note.half-L4 note.whole-L4 note.whole-L4 note.half-L4 note.half-L5,count_mismatch
package_aa/000116034-1_1_1/000116034-1_1_1.png,15,16,note.half-S0 note.quarter-S1 note.quarter-S2 note.half-L3 note.half-S2,count_mismatch
package_aa/000122353-1_1_1/000122353-1_1_1.png,18,17,note.eighth-L4 note.eighth-S3 note.quarter-L3 note.quarter-L2 note.quarter-L4,count_mismatch
package_aa/100500940-1_1_2/100500940-1_1_2.png,11,15,note.half-L2 note.half-L2 note.half-L2 note.half-L2 note.half-L2,count_mismatch
package_ab/230001917-1_3_1/230001917-1_3_1.png,7,8,note.half-L4 note.quarter-S2 note.quarter-S1 note.half-S0 note.half-L3,count_mismatch
package_ab/220030245-1_1_2/220030245-1_1_2.png,4,5,note.whole-L2 note.whole-S0 note.whole-L2 note.whole-S1 note.whole-S3,count_mismatch
package_ab/220034270-1_4_1/220034270-1_4_1.png,25,24,note.beamedRight1-S5 note.beamedBoth1-S5 note.beamedBoth1-S5 note.beamedLeft1-S5 note.beamedRight1-L5,count_mismatch
package_ab/190006135-1_1_1/190006135-1_1_1.png,14,16,note.quarter-S0 note.quarter-L1 note.quarter-S1 note.half-L2 note.quarter-S1,count_mismatch
package_ab/220010111-1_1_1/220010111-1_1_1.png,12,13,note.half-S3 note.half-S3 note.half-S3 note.half-S3 note.whole-L4,count_mismatch
package_ab/211006216-1_1_1/211006216-1_1_1.png,14,15,note.half-L2 note.half-L2 note.half-L2 note.quarter-L3 note.quarter-L2,count_mismatch
